Date,site_no,Mean Flow,Peak Flow,Median Flow,Coeff Var,Skew,Tqmean,R-B Index,7Q,3xMedian,Station
1989-10-01,3335000,943.4767123287671,10400.0,574.0,136.83208320965468,4.012229100231269,0.25205479452054796,0.27230383687265697,43.0,0,Wildcat
1990-10-01,3335000,964.5534246575343,16300.0,562.0,163.72324455091788,5.915802654902599,0.29315068493150687,0.2547108179809238,51.0,0,Wildcat
1991-10-01,3335000,829.6612021857924,12700.0,420.0,171.13214774581164,5.251188700982784,0.22131147540983606,0.24144426587981135,48.0,0,Wildcat
1992-10-01,3335000,1460.1424657534246,14700.0,825.0,125.11708461856566,3.4740303275864166,0.2602739726027397,0.2888121256698539,53.0,0,Wildcat
1993-10-01,3335000,855.1260273972603,10900.0,445.0,143.53285728434656,4.449991057873047,0.29315068493150687,0.2757552359501603,50.0,0,Wildcat
1994-10-01,3335000,503.4739726027397,5090.0,295.0,129.94351983119805,3.499879984172071,0.22465753424657534,0.22877214749031388,47.0,0,Wildcat
1995-10-01,3335000,627.25956284153,7400.0,241.5,146.60884502901263,3.2269546231525226,0.27595628415300544,0.26641606084233177,93.0,0,Wildcat
1996-10-01,3335000,1021.4794520547945,12800.0,497.0,150.25196649689377,4.031856924469294,0.29315068493150687,0.281866216071237,72.0,0,Wildcat
1997-10-01,3335000,1052.9150684931508,16600.0,322.0,182.0051311089401,4.469278614522729,0.2602739726027397,0.3001582039686298,102.0,0,Wildcat
1998-10-01,3335000,684.082191780822,14700.0,265.0,200.76407845950408,6.969801688556736,0.25753424657534246,0.2483960110537066,80.0,0,Wildcat
1999-10-01,3335000,263.5532786885246,7090.0,130.0,191.010742973385,8.676543981606759,0.19398907103825136,0.268966053462298,50.0,0,Wildcat
2000-10-01,3335000,513.9068493150685,4330.0,300.0,127.49987284101823,3.533557038646599,0.2684931506849315,0.25520855546551796,42.0,0,Wildcat
2001-10-01,3335000,992.7260273972603,6250.0,560.0,117.57075494546869,2.3779183815227634,0.29863013698630136,0.2783612303191709,56.0,0,Wildcat
2002-10-01,3335000,992.7654794520548,19100.0,337.0,220.47457638630945,5.1114015466114795,0.20821917808219179,0.28998723366911416,71.0,0,Wildcat
2003-10-01,3335000,962.9398907103825,15500.0,563.0,153.14256890731886,5.59125152567642,0.23770491803278687,0.29416688420025194,40.0,0,Wildcat
2004-10-01,3335000,947.9630136986301,17200.0,430.0,203.48908676272242,5.386160595778613,0.2,0.255814847408936,56.0,0,Wildcat
2005-10-01,3335000,700.9917808219178,6550.0,450.0,119.04548495927203,3.56606033063154,0.29041095890410956,0.24009817792403718,44.0,0,Wildcat
2006-10-01,3335000,1081.5035616438356,10200.0,535.0,138.01157189372285,3.025155576436994,0.3041095890410959,0.2854797785325756,68.0,0,Wildcat
2007-10-01,3335000,1078.0306010928962,9910.0,631.5,119.24004125737633,2.871781025184192,0.3442622950819672,0.2856947702651465,60.0,0,Wildcat
2008-10-01,3335000,981.9720547945205,11200.0,260.0,158.39569362348678,3.1665044408496534,0.2821917808219178,0.3359613503495064,120.0,0,Wildcat
2009-10-01,3335000,977.4789041095892,12700.0,571.0,135.96331758954568,4.545657166231794,0.2958904109589041,0.27386724248401956,42.0,0,Wildcat
2010-10-01,3335000,1020.6605479452054,11200.0,307.0,155.61899843072888,2.8507914678970487,0.2684931506849315,0.29735081578918404,103.0,0,Wildcat
2011-10-01,3335000,768.5950819672132,8380.0,276.0,163.72253375800713,3.3082748817781717,0.24863387978142076,0.28301513868537365,82.0,0,Wildcat
2012-10-01,3335000,1109.4424657534246,21000.0,476.0,190.28505661248354,5.233054151132889,0.21643835616438356,0.30029670586114465,61.0,0,Wildcat
2013-10-01,3335000,775.828493150685,8010.0,360.0,150.32437561101204,3.2868130994723934,0.23835616438356164,0.2978436838533018,67.0,0,Wildcat
2014-10-01,3335000,1021.0819672131148,7830.0,649.0,107.37549884960096,2.7732827298471165,0.3081967213114754,0.2711620588896381,42.0,0,Wildcat
2015-10-01,3335000,713.3005464480874,10500.0,386.5,144.91078201215342,5.263355871593551,0.3087431693989071,0.2654327608132747,61.0,0,Wildcat
2016-10-01,3335000,1216.5150684931507,12600.0,540.0,137.9274210515996,2.924614597717337,0.2876712328767123,0.33851243615267507,80.0,0,Wildcat
2017-10-01,3335000,805.5394520547945,7800.0,350.0,149.78119415099366,3.1302936788197506,0.23013698630136986,0.33702115386642967,67.0,0,Wildcat
2018-10-01,3335000,1426.6602739726027,7740.0,973.0,98.55474545347207,1.9757311153569144,0.32602739726027397,0.28950648223362924,45.0,0,Wildcat
2019-10-01,3335000,715.689024390244,7120.0,266.0,142.02049389800368,3.3513018123959557,0.3231707317073171,0.28847349901595765,44.0,0,Wildcat
1943-10-01,3331500,848.74043715847,4990.0,411.0,107.3486704797184,2.036856411376866,0.3360655737704918,0.0938227331403977,88.0,0,Tippe
1944-10-01,3331500,673.7753424657534,3950.0,478.0,90.78158880688022,2.4232700663592475,0.3972602739726027,0.10141179532220812,33.0,0,Tippe
1945-10-01,3331500,750.1917808219179,3170.0,620.0,77.20655426047242,1.4239103825194084,0.3643835616438356,0.08658607844569426,29.0,0,Tippe
1946-10-01,3331500,658.1808219178082,2860.0,429.0,79.52746156896166,1.5937216674914831,0.3041095890410959,0.10244509565593833,50.0,0,Tippe
1947-10-01,3331500,725.9180327868852,3090.0,522.5,80.76620872846459,1.6578000154157575,0.3224043715846995,0.10061124786401994,41.0,0,Tippe
1948-10-01,3331500,753.8493150684932,4240.0,565.0,90.4205263922609,2.002743445026835,0.3589041095890411,0.10375243044829278,36.0,0,Tippe
1949-10-01,3331500,1580.2383561643835,7600.0,900.0,91.65979549895451,1.4052370567891401,0.3863013698630137,0.10413202794099034,70.0,0,Tippe
1950-10-01,3331500,1057.1123287671232,3840.0,750.0,75.8634018315051,1.3842447592638347,0.3863013698630137,0.10123468948751574,36.0,0,Tippe
1951-10-01,3331500,1080.2021857923498,3060.0,990.0,60.51149604444904,0.7506667683944772,0.42896174863387976,0.09311148995583705,2.0,0,Tippe
1952-10-01,3331500,522.5315068493151,1840.0,440.0,61.0462018792021,0.9871475236682192,0.41643835616438357,0.07458421593506848,6.0,0,Tippe
1953-10-01,3331500,492.67397260273975,2150.0,345.0,90.63568309820721,1.807737735201163,0.32054794520547947,0.07865380979391189,52.0,0,Tippe
1954-10-01,3331500,813.4410958904109,3540.0,640.0,78.72243135987648,1.818948359589465,0.33972602739726027,0.08748223343415087,22.0,0,Tippe
1955-10-01,3331500,720.6229508196722,5650.0,465.0,101.82264130414683,3.261254029758557,0.31693989071038253,0.10265859835903969,33.0,0,Tippe
1956-10-01,3331500,531.3479452054795,2460.0,394.0,93.73746687476473,2.0967894605231656,0.2958904109589041,0.08212764640975137,39.0,0,Tippe
1957-10-01,3331500,832.7534246575342,2800.0,700.0,64.0911578791219,1.3254643568927216,0.3835616438356164,0.09738283627510651,11.0,0,Tippe
1958-10-01,3331500,973.2630136986302,6800.0,720.0,94.76429842999724,3.442592837640324,0.31232876712328766,0.09068773030140102,22.0,0,Tippe
1959-10-01,3331500,945.9699453551913,4180.0,810.0,64.11554683060004,2.0935058847557446,0.40710382513661203,0.08942161888945051,14.0,0,Tippe
1960-10-01,3331500,694.1917808219179,3300.0,435.0,83.56080634130271,1.653823779255155,0.33972602739726027,0.09069776620096298,55.0,0,Tippe
1961-10-01,3331500,762.5232876712329,4260.0,603.0,86.76745950040481,2.1348244604447544,0.33972602739726027,0.11221934385116467,29.0,0,Tippe
1962-10-01,3331500,476.32602739726025,6500.0,240.0,142.16403499425067,4.918727741284845,0.2602739726027397,0.1295992729740767,54.0,0,Tippe
1963-10-01,3331500,353.9617486338798,1680.0,201.0,87.21173869802156,1.958518768291296,0.3114754098360656,0.09471246622925511,60.0,0,Tippe
1964-10-01,3331500,648.6575342465753,2560.0,450.0,78.87629339732408,1.087205181046573,0.36164383561643837,0.100992566311877,45.0,0,Tippe
1965-10-01,3331500,585.7260273972603,3070.0,450.0,83.93677129845167,2.088322372948075,0.33424657534246577,0.08191683427662659,29.0,0,Tippe
1966-10-01,3331500,943.2931506849316,6450.0,759.0,95.88281650883393,2.4408275776828554,0.3917808219178082,0.09876503767041725,20.0,0,Tippe
1967-10-01,3331500,1053.72131147541,6490.0,806.5,85.68493280492754,2.50106453886176,0.366120218579235,0.10702117398136192,30.0,0,Tippe
1968-10-01,3331500,915.6219178082192,4790.0,777.0,74.37223056685414,1.98005234488619,0.40821917808219177,0.09488273559104972,14.0,0,Tippe
1969-10-01,3331500,707.6054794520549,3480.0,527.0,75.94614757446922,2.0770127005338614,0.35342465753424657,0.0985379981105484,28.0,0,Tippe
1970-10-01,3331500,647.8383561643835,3390.0,518.0,80.08034926815864,2.251725732647453,0.3780821917808219,0.09174028698178557,21.0,0,Tippe
1971-10-01,3331500,828.483606557377,3920.0,520.0,88.16735319675031,1.9645986192441636,0.3224043715846995,0.1038008079808723,54.0,0,Tippe
1972-10-01,3331500,1351.0739726027398,4620.0,1410.0,56.67535311347305,0.6865812973801049,0.5315068493150685,0.07393610765256255,2.0,0,Tippe
1973-10-01,3331500,1039.358904109589,4650.0,852.0,86.74953275236855,1.2737867367038849,0.3972602739726027,0.08131988633667751,27.0,0,Tippe
1974-10-01,3331500,925.4712328767123,4690.0,713.0,79.04644078057778,1.9710442560380208,0.4,0.09758227574549211,27.0,0,Tippe
1975-10-01,3331500,868.3005464480874,4990.0,511.0,107.8776639846926,2.4162322056983716,0.27595628415300544,0.0826845983926897,50.0,0,Tippe
1976-10-01,3331500,561.0931506849315,2800.0,308.0,88.89659470204326,1.9124448937751641,0.29863013698630136,0.08505412624085079,68.0,0,Tippe
1977-10-01,3331500,945.054794520548,6640.0,490.0,117.93959862426604,2.56909379050878,0.2684931506849315,0.07865891663888445,64.0,0,Tippe
1978-10-01,3331500,716.7123287671233,7390.0,330.0,128.95140416679652,3.612404250020759,0.2493150684931507,0.10981269113149847,85.0,0,Tippe
1979-10-01,3331500,898.6693989071039,5270.0,633.0,93.96459677402959,2.0723930656470504,0.28415300546448086,0.10797992174222362,48.0,0,Tippe
1980-10-01,3331500,1253.158904109589,8450.0,580.0,111.32700283599746,2.435108933289277,0.29863013698630136,0.11416190973823959,79.0,0,Tippe
1981-10-01,3331500,1142.5068493150684,8370.0,658.0,117.13024746307354,3.026007500635041,0.2684931506849315,0.08267808112418018,60.0,0,Tippe
1982-10-01,3331500,944.7150684931507,4770.0,700.0,88.4360014317761,1.7525014446475866,0.3452054794520548,0.09842207986172535,39.0,0,Tippe
1983-10-01,3331500,868.3360655737705,3840.0,541.0,89.10011577709201,1.6474915065055435,0.3360655737704918,0.08574278423339658,52.0,0,Tippe
1984-10-01,3331500,1152.986301369863,8420.0,687.0,115.58407935378287,2.5516337211346216,0.2821917808219178,0.0985410132116719,58.0,0,Tippe
1985-10-01,3331500,972.7972602739726,3140.0,853.0,57.11341945816785,0.9422119914235537,0.410958904109589,0.09551329170785561,4.0,0,Tippe
1986-10-01,3331500,802.6383561643836,4180.0,760.0,62.30434853999897,3.06415477477011,0.4191780821917808,0.07532691841631878,6.0,0,Tippe
1987-10-01,3331500,641.5027322404371,2620.0,411.0,86.05704875962371,1.3663683099292165,0.3770491803278688,0.09126453426466204,57.0,0,Tippe
1988-10-01,3331500,620.4876712328767,2000.0,559.0,55.29769855730747,1.2517337152179056,0.3835616438356164,0.07831224224869524,4.0,0,Tippe
1989-10-01,3331500,1216.9534246575342,6970.0,927.0,94.03677324021437,2.528033427966503,0.3287671232876712,0.10685340441434708,30.0,0,Tippe
